1948	1	1	1134.09700003815	11.2100000381469
1948	1	2	1134.10200015259	11.2150001525878
1948	1	3	1134.06200019073	11.1750001907348
1948	1	4	1134.05199996185	11.164999961853
1948	1	5	1134.07699958038	11.1899995803833
1948	1	6	1134.07699958038	11.1899995803833
1948	1	7	1134.07699958038	11.1899995803833
1948	1	8	1134.11199990463	11.2249999046325
1948	1	9	1134.11699954224	11.2299995422363
1948	1	10	1134.08699980927	11.1999998092651
1948	1	11	1134.11699954224	11.2299995422363
1948	1	12	1134.11699954224	11.2299995422363
1948	1	13	1134.09700003815	11.2100000381469
1948	1	14	1134.09700003815	11.2100000381469
1948	1	15	1134.09700003815	11.2100000381469
1948	1	16	1134.06700030518	11.1800003051757
1948	1	17	1134.06700030518	11.1800003051757
1948	1	18	1134.07699958038	11.1899995803833
1948	1	19	1134.06700030518	11.1800003051757
1948	1	20	1134.06700030518	11.1800003051757
1948	1	21	1134.07199994278	11.1849999427795
1948	1	22	1134.13199988556	11.244999885559
1948	1	23	1134.04699984741	11.1599998474121
1948	1	24	1134.08699980927	11.1999998092651
1948	1	25	1134.15700045776	11.2700004577636
1948	1	26	1134.07699958038	11.1899995803833
1948	1	27	1134.07699958038	11.1899995803833
1948	1	28	1134.07199994278	11.1849999427795
1948	1	29	1134.07699958038	11.1899995803833
1948	1	30	1134.07699958038	11.1899995803833
1948	1	31	1134.09199992371	11.204999923706
1948	2	1	1134.05199996185	11.164999961853
1948	2	2	1134.05700007629	11.1700000762939
1948	2	3	1134.06700030518	11.1800003051757
1948	2	4	1134.10700026703	11.2200002670288
1948	2	5	1134.05700007629	11.1700000762939
1948	2	6	1134.07699958038	11.1899995803833
1948	2	7	1134.07699958038	11.1899995803833
1948	2	8	1134.07699958038	11.1899995803833
1948	2	9	1134.07699958038	11.1899995803833
1948	2	10	1134.07699958038	11.1899995803833
1948	2	11	1134.05700007629	11.1700000762939
1948	2	12	1134.05700007629	11.1700000762939
1948	2	13	1134.05700007629	11.1700000762939
1948	2	14	1134.06200019073	11.1750001907348
1948	2	15	1134.05700007629	11.1700000762939
1948	2	16	1134.06700030518	11.1800003051757
1948	2	17	1134.06700030518	11.1800003051757
1948	2	18	1134.06700030518	11.1800003051757
1948	2	19	1134.01700011444	11.1300001144409
1948	2	20	1134.01700011444	11.1300001144409
1948	2	21	1134.05199996185	11.164999961853
1948	2	22	1134.09700003815	11.2100000381469
1948	2	23	1134.09700003815	11.2100000381469
1948	2	24	1134.09700003815	11.2100000381469
1948	2	25	1134.04699984741	11.1599998474121
1948	2	26	1134.02700034332	11.1400003433227
1948	2	27	1134.07199994278	11.1849999427795
1948	2	28	1134.11699954224	11.2299995422363
1948	2	29	1134.11699954224	11.2299995422363
1948	3	1	1134.05700007629	11.1700000762939
1948	3	2	1134.05700007629	11.1700000762939
1948	3	3	1133.98700038147	11.1000003814697
1948	3	4	1133.98700038147	11.1000003814697
1948	3	5	1134.03699961853	11.1499996185302
1948	3	6	1134.03699961853	11.1499996185302
1948	3	7	1134.10200015259	11.2150001525878
1948	3	8	1134.09700003815	11.2100000381469
1948	3	9	1134.10700026703	11.2200002670288
1948	3	10	1134.09700003815	11.2100000381469
1948	3	11	1134.05700007629	11.1700000762939
1948	3	12	1134.06200019073	11.1750001907348
1948	3	13	1134.07699958038	11.1899995803833
1948	3	14	1134.08699980927	11.1999998092651
1948	3	15	1134.08699980927	11.1999998092651
1948	3	16	1134.10700026703	11.2200002670288
1948	3	17	1134.10700026703	11.2200002670288
1948	3	18	1134.11699954224	11.2299995422363
1948	3	19	1134.08699980927	11.1999998092651
1948	3	20	1134.08699980927	11.1999998092651
1948	3	21	1134.08699980927	11.1999998092651
1948	3	22	1134.09700003815	11.2100000381469
1948	3	23	1134.10700026703	11.2200002670288
1948	3	24	1134.10700026703	11.2200002670288
1948	3	25	1134.10700026703	11.2200002670288
1948	3	26	1134.10700026703	11.2200002670288
1948	3	27	1134.10700026703	11.2200002670288
1948	3	28	1134.11199990463	11.2249999046325
1948	3	29	1134.10700026703	11.2200002670288
1948	3	30	1134.10200015259	11.2150001525878
1948	3	31	1134.09700003815	11.2100000381469
1948	4	1	1134.08699980927	11.1999998092651
1948	4	2	1134.08699980927	11.1999998092651
1948	4	3	1134.08699980927	11.1999998092651
1948	4	4	1134.04699984741	11.1599998474121
1948	4	5	1134.03699961853	11.1499996185302
1948	4	6	1134.10700026703	11.2200002670288
1948	4	7	1134.08699980927	11.1999998092651
1948	4	8	1134.08699980927	11.1999998092651
1948	4	9	1134.05700007629	11.1700000762939
1948	4	10	1134.05700007629	11.1700000762939
1948	4	11	1134.06700030518	11.1800003051757
1948	4	12	1134.06700030518	11.1800003051757
1948	4	13	1134.05700007629	11.1700000762939
1948	4	14	1134.06200019073	11.1750001907348
1948	4	15	1134.06200019073	11.1750001907348
1948	4	16	1134.06200019073	11.1750001907348
1948	4	17	1134.06200019073	11.1750001907348
1948	4	18	1134.12699977112	11.2399997711181
1948	4	19	1134.08699980927	11.1999998092651
1948	4	20	1134.08699980927	11.1999998092651
1948	4	21	1134.08699980927	11.1999998092651
1948	4	22	1134.08699980927	11.1999998092651
1948	4	23	1134.09199992371	11.204999923706
1948	4	24	1134.09700003815	11.2100000381469
1948	4	25	1134.09199992371	11.204999923706
1948	4	26	1134.09700003815	11.2100000381469
1948	4	27	1134.15700045776	11.2700004577636
1948	4	28	1134.14700022888	11.2600002288818
1948	4	29	1134.21699992371	11.329999923706
1948	4	30	1134.12699977112	11.2399997711181
1948	5	1	1134.12699977112	11.2399997711181
