date,L_wb,P_lake,E_lake,Q_in,Q_out
1859-11-26,1134.5942987176368,1.3031870365247569,3.199479254549197,0.3766149282306944,0.955003978813329
1859-11-27,1134.5911846855452,0.338778432554699,3.1847267632013208,0.6854889854341125,0.9535727463725637
1859-11-28,1134.5879798007925,0.501025441814649,3.205127491799484,0.45099057527990166,0.9517732778528946
1859-11-29,1134.5845435571182,0.40680543112230033,3.1126824108565705,0.2195563982301194,0.9499230927836777
1859-11-30,1134.5832833421614,2.0337110828402585,3.061222552265079,0.7152378661028027,0.9479413534581279
1859-12-01,1134.5798266355353,0.5514136379482875,3.29574032931096,0.23483515270507863,0.9472150875624932
1859-12-02,1134.5757666897084,0.0016013099435484381,3.1194537890077143,0.0031310644512683697,0.9452244123436925
1859-12-03,1134.5717277614715,0.0,3.096522566041667,0.00048335555674503835,0.9428890263532806
1859-12-04,1134.5678591587919,2.2517247309409233e-06,2.9280380025133455,1.6818862185804636e-06,0.9405686106884661
1859-12-05,1134.5639165098646,0.0,3.0043001843918433,0.0,0.9383487429989019
1859-12-06,1134.5599267516986,0.0,3.0536723171817477,3.249517521286555e-06,0.9360890982337924
1859-12-07,1134.5558202529962,0.0029422820493874833,3.1781940056408042,0.0025582618802727683,0.9338052406286543
1859-12-08,1134.551647891571,0.0037651501379597926,3.276353936232713,0.031684845712140926,0.9314574847936363
1859-12-09,1134.5490196576425,1.1782070715337407,3.238533087234761,0.3611672027469986,0.9290751156778516
1859-12-10,1134.5482493861716,2.7777228177443947,3.2560709458689714,0.6356526562965433,0.9275759989394813
1859-12-11,1134.548147004192,3.4210602928201292,3.277498315922911,0.6811929181746753,0.9271368747665795
1859-12-12,1134.5474320692467,2.9886710681407993,3.237798031215385,0.4612705332896538,0.9270785156760699
1859-12-13,1134.543743713697,0.4566135300493409,3.3343639406162127,0.1160659054999042,0.9266710446959991
1859-12-14,1134.5426468463243,2.810081696942977,3.3617628872009258,0.3793841457704922,0.9245703284177625
1859-12-15,1134.5417859924733,3.0696291379486746,3.507959611156205,0.5014226878449798,0.923946065781995
1859-12-16,1134.5499606701746,10.560910996998185,3.5420402848630466,2.079263263888249,0.9234562744526892
1859-12-17,1134.5611976219784,12.901221871318995,3.493605924005016,2.7574484589868673,0.9281126027010982
1859-12-18,1134.5758721396505,13.199908893181583,3.5472934716112072,5.956434671309491,0.9345324207501675
1859-12-19,1134.583818718026,7.733246345282811,3.509371833577472,4.665653511069717,0.9429496471703954
1859-12-20,1134.5807051582715,0.7261846283872188,3.387295617372191,0.49507482683227017,0.9475235922063662
1859-12-21,1134.5764421444555,0.0011400677911374323,3.3638979635310453,0.04547422325945449,0.9457301434254829
1859-12-22,1134.5725392989787,0.10580141393714582,3.3794015138636944,0.3140319872292388,0.9432773641087574
1859-12-23,1134.5748287753834,5.394301160001596,3.3354625179559148,1.1716723812245036,0.9410346186758436
1859-12-24,1134.5854855399218,12.892547678414056,3.3597235837201507,2.066290370547554,0.9423499265234467
1859-12-25,1134.5894320243208,7.114046053447545,3.5056118433873524,1.2865345927474212,0.9484844038260849
1859-12-26,1134.6101992377376,21.036221769273148,3.4671333849274744,4.148886272111684,0.9507612395972881
1859-12-27,1134.6122515528527,4.93096547791682,3.4732683519050704,1.5574056044278586,0.962787615522419
1859-12-28,1134.6177463500317,8.509468001783295,3.7522883607825848,1.7015977817024834,0.9639802437578152
1859-12-29,1134.6213780633323,6.764274404661512,3.7760695486863325,1.6106854419438892,0.967176997345778
1859-12-30,1134.6262078261966,7.038323815080778,3.944067638266964,2.7047994558438604,0.9692927682745675
1859-12-31,1134.6222376037367,0.7749850327398745,3.9940161728809582,0.2209187806595465,0.9721101005387371
1860-01-01,1134.618163752969,0.5940920628188798,3.864910388704409,0.16676141913363648,0.9697938610616954
1860-01-02,1134.6155224782797,1.5240217927783826,3.550042382946226,0.35216595143257196,0.9674200506384969
1860-01-03,1134.6147196431934,3.0586418791740932,3.478964303466075,0.5833698945913943,0.9658825564642138
1860-01-04,1134.6184097223927,6.694269518225163,3.472925558299162,1.4341507065514625,0.9654154671910106
1860-01-05,1134.6406726579605,21.28615497339887,3.474781982802847,5.419125869759093,0.9675632927463367
1860-01-06,1134.674479258786,23.206441709592376,3.807537130157116,15.3882686575172,0.980572411498154
1860-01-07,1134.6794622202535,7.300359964849124,3.7405721402424996,2.4236675471183347,1.0004939042551357
1860-01-08,1134.685706359694,9.115445559936035,3.6145240510957395,1.7466652114540944,1.0034472799061287
1860-01-09,1134.687335579222,4.680924231258894,3.701982436476,1.6574320576721304,1.0071543244001586
1860-01-10,1134.6841773463384,1.2511301945075828,3.6991038888862184,0.2978635062967593,1.0081226955876492
1860-01-11,1134.6804385339196,0.7098695376495954,3.692287018649798,0.24985100111415498,1.0062459388646143
1860-01-12,1134.6793877283958,3.054535624250448,3.8917569817134967,0.7904422820655997,1.0040264484902175
1860-01-13,1134.6778516196441,2.996679555747439,3.950784428627948,0.4213992178652507,1.0034030967572793
1860-01-14,1134.6751722334486,1.7080840489156741,3.782473461910005,0.39749542408166993,1.0024922067654254
1860-01-15,1134.6771099709306,5.6620258537163926,3.68766270904866,0.9642787021578645,1.0009043649121891
1860-01-16,1134.676652465525,3.3578773351637303,3.573578556253179,0.760248384120735,1.0020525687429647
1860-01-17,1134.6768131723336,4.00716145542738,3.873536603285634,1.0288633714901514,1.0017814148560409
1860-01-18,1134.6737652095226,1.391790194408902,3.6412304697297473,0.20335412252519058,1.0018766582194958
1860-01-19,1134.6692839722987,0.030382167773434575,3.530011413421967,0.018463070957437287,1.0000710492513536
1860-01-20,1134.6646701374075,0.013976548031882627,3.650805583957889,0.020413487077128565,0.9974193424702685
1860-01-21,1134.6606318354686,0.5398395801541506,3.753737235666563,0.17028858592797572,0.9946928692020174
